id,stained,unstained
AS-7231-22-Z17_36864_29696,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_29696_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_29696_unstained.tif
AS-5198-23-Z36_29696_24576,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_24576_unstained.tif
AS-7231-22-Z17_29696_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_49152_unstained.tif
AS-7231-22-Z17_31744_59392,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_59392_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_59392_unstained.tif
AS-5198-23-Z35_17408_33792,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_33792_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_33792_unstained.tif
AS-5198-23-Z35_23552_19456,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_19456_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_19456_unstained.tif
AS-5198-23-Z35_25600_22528,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_22528_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_22528_unstained.tif
AS-7231-22-Z17_36864_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_50176_unstained.tif
AS-7231-22-Z17_35840_38912,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_38912_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_38912_unstained.tif
AS-7231-22-Z17_35840_25600,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_25600_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_25600_unstained.tif
AS-7231-22-Z17_37888_44032,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_44032_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_44032_unstained.tif
AS-5198-23-Z35_22528_32768,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_32768_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_32768_unstained.tif
AS-5198-23-Z35_26624_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_27648_unstained.tif
AS-7231-22-Z17_31744_40960,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_40960_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_40960_unstained.tif
AS-7231-22-Z17_30720_45056,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_45056_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_45056_unstained.tif
AS-7231-22-Z17_36864_61440,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_61440_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_61440_unstained.tif
AS-5198-23-Z35_16384_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_27648_unstained.tif
AS-5198-23-Z35_21504_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_38912_unstained.tif
AS-5198-23-Z35_27648_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_30720_unstained.tif
AS-5198-23-Z35_25600_33792,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_33792_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_33792_unstained.tif
AS-7231-22-Z17_32768_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_67584_unstained.tif
AS-7231-22-Z17_41984_75776,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_75776_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_75776_unstained.tif
AS-5198-23-Z35_23552_34816,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_34816_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_34816_unstained.tif
AS-5198-23-Z35_21504_17408,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_17408_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_17408_unstained.tif
AS-7231-22-Z17_35840_22528,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_22528_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_22528_unstained.tif
AS-5198-23-Z35_23552_24576,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_24576_unstained.tif
AS-5198-23-Z35_26624_41984,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_41984_unstained.tif
AS-7231-22-Z17_35840_30720,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_30720_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_30720_unstained.tif
AS-7231-22-Z17_34816_38912,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_38912_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_38912_unstained.tif
AS-7231-22-Z17_34816_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_50176_unstained.tif
AS-7231-22-Z17_33792_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_64512_unstained.tif
AS-7231-22-Z17_32768_71680,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_71680_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_71680_unstained.tif
AS-7231-22-Z17_28672_63488,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_63488_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_63488_unstained.tif
AS-7231-22-Z17_44032_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_44032_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_44032_68608_unstained.tif
AS-5198-23-Z35_18432_23552,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_23552_unstained.tif
AS-7231-22-Z17_38912_73728,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_73728_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_73728_unstained.tif
AS-5198-23-Z35_22528_35840,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_35840_unstained.tif
AS-7231-22-Z17_34816_71680,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_71680_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_71680_unstained.tif
AS-5198-23-Z35_23552_13312,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_13312_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_13312_unstained.tif
AS-5198-23-Z35_16384_26624,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_26624_unstained.tif
AS-7231-22-Z17_28672_57344,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_57344_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_57344_unstained.tif
AS-5198-23-Z35_18432_26624,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_26624_unstained.tif
AS-7231-22-Z17_43008_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_67584_unstained.tif
AS-7231-22-Z17_36864_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_62464_unstained.tif
AS-7231-22-Z17_28672_61440,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_61440_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_61440_unstained.tif
AS-7231-22-Z17_36864_24576,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_24576_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_24576_unstained.tif
AS-5198-23-Z36_30720_52224,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_52224_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_52224_unstained.tif
AS-5198-23-Z35_26624_23552,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_23552_unstained.tif
AS-7231-22-Z17_34816_45056,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_45056_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_45056_unstained.tif
AS-7231-22-Z17_32768_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_64512_unstained.tif
AS-5198-23-Z35_24576_37888,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_37888_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_37888_unstained.tif
AS-5198-23-Z35_16384_36864,Dataset/Data/stained/AS-5198-23-Z35_patch_16384_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_16384_36864_unstained.tif
AS-7231-22-Z17_35840_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_54272_unstained.tif
AS-5198-23-Z36_29696_55296,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_55296_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_55296_unstained.tif
AS-7231-22-Z17_41984_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_62464_unstained.tif
AS-5198-23-Z36_27648_55296,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_55296_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_55296_unstained.tif
AS-5198-23-Z35_24576_41984,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_41984_unstained.tif
AS-5198-23-Z35_17408_32768,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_32768_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_32768_unstained.tif
AS-7231-22-Z17_43008_61440,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_61440_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_61440_unstained.tif
AS-5198-23-Z36_28672_30720,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_30720_unstained.tif
AS-5198-23-Z36_30720_40960,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_40960_unstained.tif
AS-7231-22-Z17_43008_63488,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_63488_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_63488_unstained.tif
AS-7231-22-Z17_37888_35840,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_35840_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_35840_unstained.tif
AS-7231-22-Z17_41984_66560,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_66560_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_66560_unstained.tif
AS-7231-22-Z17_34816_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_52224_unstained.tif
AS-5198-23-Z35_23552_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_38912_unstained.tif
AS-7231-22-Z17_37888_39936,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_39936_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_39936_unstained.tif
AS-7231-22-Z17_37888_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_50176_unstained.tif
AS-7231-22-Z17_28672_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_49152_unstained.tif
AS-7231-22-Z17_43008_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_65536_unstained.tif
AS-7231-22-Z17_36864_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_52224_unstained.tif
AS-7231-22-Z17_30720_55296,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_55296_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_55296_unstained.tif
AS-7231-22-Z17_43008_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_64512_unstained.tif
AS-5198-23-Z35_22528_40960,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_40960_unstained.tif
AS-7231-22-Z17_34816_28672,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_28672_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_28672_unstained.tif
AS-5198-23-Z35_22528_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_30720_unstained.tif
AS-7231-22-Z17_36864_53248,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_53248_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_53248_unstained.tif
AS-7231-22-Z17_34816_26624,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_26624_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_26624_unstained.tif
AS-7231-22-Z17_35840_26624,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_26624_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_26624_unstained.tif
AS-5198-23-Z35_20480_44032,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_44032_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_44032_unstained.tif
AS-5198-23-Z35_24576_38912,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_38912_unstained.tif
AS-7231-22-Z17_34816_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_62464_unstained.tif
AS-5198-23-Z35_20480_35840,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_35840_unstained.tif
AS-5198-23-Z36_29696_38912,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_38912_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_38912_unstained.tif
AS-5198-23-Z36_29696_36864,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_36864_unstained.tif
AS-7231-22-Z17_35840_21504,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_21504_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_21504_unstained.tif
AS-7231-22-Z17_30720_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_62464_unstained.tif
AS-7231-22-Z17_39936_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_39936_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_39936_67584_unstained.tif
AS-5198-23-Z35_21504_24576,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_24576_unstained.tif
AS-5198-23-Z35_18432_31744,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_31744_unstained.tif
AS-5198-23-Z35_22528_29696,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_29696_unstained.tif
AS-5198-23-Z36_28672_62464,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_62464_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_62464_unstained.tif
AS-7231-22-Z17_40960_72704,Dataset/Data/unstained/AS-7231-22-Z17_patch_40960_72704_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_40960_72704_unstained.tif
AS-5198-23-Z35_24576_17408,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_17408_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_17408_unstained.tif
AS-7231-22-Z17_33792_38912,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_38912_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_38912_unstained.tif
AS-7231-22-Z17_37888_10240,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_10240_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_10240_unstained.tif
AS-7231-22-Z17_35840_33792,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_33792_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_33792_unstained.tif
AS-5198-23-Z35_15360_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_15360_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_15360_30720_unstained.tif
AS-7231-22-Z17_36864_28672,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_28672_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_28672_unstained.tif
AS-5198-23-Z35_17408_31744,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_31744_unstained.tif
AS-5198-23-Z36_30720_23552,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_23552_unstained.tif
AS-7231-22-Z17_32768_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_65536_unstained.tif
AS-5198-23-Z35_25600_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_30720_unstained.tif
AS-5198-23-Z35_26624_44032,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_44032_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_44032_unstained.tif
AS-7231-22-Z17_35840_17408,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_17408_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_17408_unstained.tif
AS-7231-22-Z17_30720_47104,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_47104_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_47104_unstained.tif
AS-7231-22-Z17_31744_66560,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_66560_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_66560_unstained.tif
AS-7231-22-Z17_34816_35840,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_35840_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_35840_unstained.tif
AS-7231-22-Z17_34816_46080,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_46080_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_46080_unstained.tif
AS-5198-23-Z35_25600_40960,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_40960_unstained.tif
AS-7231-22-Z17_31744_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_52224_unstained.tif
AS-5198-23-Z35_26624_37888,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_37888_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_37888_unstained.tif
AS-5198-23-Z36_29696_31744,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_31744_unstained.tif
AS-5198-23-Z35_22528_28672,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_28672_unstained.tif
AS-7231-22-Z17_35840_60416,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_60416_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_60416_unstained.tif
AS-7231-22-Z17_32768_53248,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_53248_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_53248_unstained.tif
AS-7231-22-Z17_38912_53248,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_53248_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_53248_unstained.tif
AS-7231-22-Z17_29696_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_62464_unstained.tif
AS-7231-22-Z17_35840_63488,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_63488_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_63488_unstained.tif
AS-5198-23-Z36_30720_60416,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_60416_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_60416_unstained.tif
AS-5198-23-Z35_22528_25600,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_25600_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_25600_unstained.tif
AS-5198-23-Z35_22528_24576,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_24576_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_24576_unstained.tif
AS-7231-22-Z17_34816_47104,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_47104_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_47104_unstained.tif
AS-7231-22-Z17_40960_58368,Dataset/Data/unstained/AS-7231-22-Z17_patch_40960_58368_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_40960_58368_unstained.tif
AS-7231-22-Z17_34816_66560,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_66560_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_66560_unstained.tif
AS-7231-22-Z17_33792_39936,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_39936_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_39936_unstained.tif
AS-5198-23-Z36_27648_29696,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_29696_unstained.tif
AS-5198-23-Z36_30720_34816,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_34816_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_34816_unstained.tif
AS-5198-23-Z35_27648_33792,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_33792_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_33792_unstained.tif
AS-5198-23-Z35_23552_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_30720_unstained.tif
AS-5198-23-Z35_21504_28672,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_28672_unstained.tif
AS-7231-22-Z17_37888_38912,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_38912_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_38912_unstained.tif
AS-7231-22-Z17_31744_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_50176_unstained.tif
AS-5198-23-Z35_22528_21504,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_21504_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_21504_unstained.tif
AS-7231-22-Z17_41984_69632,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_69632_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_69632_unstained.tif
AS-5198-23-Z35_23552_41984,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_41984_unstained.tif
AS-7231-22-Z17_31744_51200,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_51200_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_51200_unstained.tif
AS-5198-23-Z35_26624_19456,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_19456_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_19456_unstained.tif
AS-5198-23-Z35_26624_33792,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_33792_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_33792_unstained.tif
AS-5198-23-Z36_28672_59392,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_59392_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_59392_unstained.tif
AS-5198-23-Z35_21504_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_27648_unstained.tif
